Filename,Width,Height,Pixels,FileSize_Bytes,FileSize_KB,FileSize_MB,Path
billing-illustration.jpg,1800,1013,1823400,287918,281.16,.27,content/posts/how-to-create-billing-software-for-your-business/billing-illustration.jpg
global-billing-and-invoicing-software.jpg,1800,1373,2471400,129119,126.09,.12,content/posts/how-to-create-billing-software-for-your-business/global-billing-and-invoicing-software.jpg
shipping-document-laptop-connection-homepage.jpg,7360,4912,36152320,20833958,20345.66,19.86,content/posts/how-to-create-billing-software-for-your-business/shipping-document-laptop-connection-homepage.jpg
billing.jpg,1200,628,753600,200149,195.45,.19,content/posts/how-to-create-billing-software-for-your-business/billing.jpg
ai_oil_gas_socials.png,1200,628,753600,1042497,1018.06,.99,content/posts/artificial-intelligence-in-oil-and-gas/ai_oil_gas_socials.png
ai-in-oi.png,3600,3348,12052800,202277,197.53,.19,content/posts/artificial-intelligence-in-oil-and-gas/ai-in-oi.png
Oil_and_gas.png,1790,2708,4847320,4966730,4850.32,4.73,content/posts/artificial-intelligence-in-oil-and-gas/Oil_and_gas.png
AI-1.png,1224,1928,2359872,125784,122.83,.11,content/posts/artificial-intelligence-in-oil-and-gas/AI-1.png
ai_oil_gas.png,1200,628,753600,1166605,1139.26,1.11,content/posts/artificial-intelligence-in-oil-and-gas/ai_oil_gas.png
ai-in-oi-1-.png,3600,3756,13521600,202990,198.23,.19,content/posts/artificial-intelligence-in-oil-and-gas/ai-in-oi-1-.png
large-oil-rig-is-water-with-word-oil-it.jpg,5824,3264,19009536,10783020,10530.29,10.28,content/posts/artificial-intelligence-in-oil-and-gas/large-oil-rig-is-water-with-word-oil-it.jpg
AI.png,1222,1692,2067624,77108,75.30,.07,content/posts/artificial-intelligence-in-oil-and-gas/AI.png
Oil_and_gas_1.png,1790,2708,4847320,4812588,4699.79,4.58,content/posts/artificial-intelligence-in-oil-and-gas/Oil_and_gas_1.png
Custom_software_trends.jpg,1200,806,967200,738557,721.24,.70,content/posts/upcoming-custom-software-development-trends/Custom_software_trends.jpg
ld_mobile.png,376,700,263200,131167,128.09,.12,content/posts/how-to-create-a-real-estate-web-platform/ld_mobile.png
real_estate_website.png,1200,628,753600,406699,397.16,.38,content/posts/how-to-create-a-real-estate-web-platform/real_estate_website.png
Table_image_vertical.png,373,1120,417760,47997,46.87,.04,content/posts/how-to-create-a-real-estate-web-platform/Table_image_vertical.png
real_estate_website_socials.png,1200,628,753600,353642,345.35,.33,content/posts/how-to-create-a-real-estate-web-platform/real_estate_website_socials.png
se_desk.png,1710,868,1484280,127054,124.07,.12,content/posts/how-to-create-a-real-estate-web-platform/se_desk.png
se_mobile.png,373,711,265203,43621,42.59,.04,content/posts/how-to-create-a-real-estate-web-platform/se_mobile.png
Table_image.png,1160,360,417600,43982,42.95,.04,content/posts/how-to-create-a-real-estate-web-platform/Table_image.png
ld_desk.png,1400,860,1204000,741628,724.24,.70,content/posts/how-to-create-a-real-estate-web-platform/ld_desk.png
holiday-gift.jpg,1200,727,872400,682252,666.26,.65,content/posts/how-technology-changed-the-way-we-celebrate-the-holidays/holiday-gift.jpg
gift.jpg,750,450,337500,280411,273.83,.26,content/posts/how-technology-changed-the-way-we-celebrate-the-holidays/gift.jpg
Software-update.jpg,1200,721,865200,526191,513.85,.50,content/posts/why-updating-your-software-is-a-must-in-2019/Software-update.jpg
steps_mobile.png,750,1008,756000,26727,26.10,.02,content/posts/how-to-build-your-own-lms/steps_mobile.png
mushrooms-socials.jpg,1200,628,753600,101245,98.87,.09,content/posts/how-to-build-your-own-lms/mushrooms-socials.jpg
mushrooms.jpg,1200,628,753600,61739,60.29,.05,content/posts/how-to-build-your-own-lms/mushrooms.jpg
steps_web.png,1600,724,1158400,22905,22.36,.02,content/posts/how-to-build-your-own-lms/steps_web.png
lms_types_web.png,1600,696,1113600,116361,113.63,.11,content/posts/how-to-build-your-own-lms/lms_types_web.png
calendar_mobile.png,563,904,508952,272237,265.85,.25,content/posts/how-to-build-your-own-lms/calendar_mobile.png
nordic_learning_platform_calendar.png,1483,919,1362877,483386,472.05,.46,content/posts/how-to-build-your-own-lms/nordic_learning_platform_calendar.png
lms_types_mobile.png,872,704,613888,95188,92.95,.09,content/posts/how-to-build-your-own-lms/lms_types_mobile.png
where_to_find_web_developer_1600w.jpg,1600,778,1244800,83449,81.49,.07,content/posts/how-to-find-a-web-developer/where_to_find_web_developer_1600w.jpg
where_to_find_web_developer.jpg,2880,1920,5529600,235991,230.45,.22,content/posts/how-to-find-a-web-developer/where_to_find_web_developer.jpg
anadea-hailed-as-a-top-web-development-company-of-2020-by-topdevelopers-co.jpg,1280,853,1091840,547479,534.64,.52,content/posts/anadea-hailed-as-a-top-web-development-company-of-2020-by-topdevelopers-co/anadea-hailed-as-a-top-web-development-company-of-2020-by-topdevelopers-co.jpg
its_a_feature.jpg,1200,554,664800,69157,67.53,.06,content/posts/version-inheritance-in-carrierwave/its_a_feature.jpg
mono-1268646_1920.jpg,1200,750,900000,163274,159.44,.15,content/posts/version-inheritance-in-carrierwave/mono-1268646_1920.jpg
bigpanda.png,3600,2493,8974800,260658,254.54,.24,content/posts/new-devops-trends-to-watch-out-for-aiops-gitops-noops/bigpanda.png
argo-cd.png,3600,2296,8265600,872996,852.53,.83,content/posts/new-devops-trends-to-watch-out-for-aiops-gitops-noops/argo-cd.png
devops-vs-noops.png,3600,1818,6544800,210070,205.14,.20,content/posts/new-devops-trends-to-watch-out-for-aiops-gitops-noops/devops-vs-noops.png
flux-cd.png,3600,2225,8010000,299869,292.84,.28,content/posts/new-devops-trends-to-watch-out-for-aiops-gitops-noops/flux-cd.png
devops-software-development-it-operations-engineer-working-agile-methodology-environment.jpg,6000,4000,24000000,6589757,6435.30,6.28,content/posts/new-devops-trends-to-watch-out-for-aiops-gitops-noops/devops-software-development-it-operations-engineer-working-agile-methodology-environment.jpg
devops-vs-noops-1-.png,3600,3894,14018400,345918,337.81,.32,content/posts/new-devops-trends-to-watch-out-for-aiops-gitops-noops/devops-vs-noops-1-.png
dynatrace.png,3600,2568,9244800,1561381,1524.78,1.48,content/posts/new-devops-trends-to-watch-out-for-aiops-gitops-noops/dynatrace.png
gitops.png,3600,2154,7754400,210766,205.82,.20,content/posts/new-devops-trends-to-watch-out-for-aiops-gitops-noops/gitops.png
trends_and_future_of_ai_in_sports.jpg,1800,974,1753200,179784,175.57,.17,content/posts/ai-in-sports-is-redefining-the-game/trends_and_future_of_ai_in_sports.jpg
ai_in_sports.jpg,1200,628,753600,167075,163.15,.15,content/posts/ai-in-sports-is-redefining-the-game/ai_in_sports.jpg
business_uses_of__ai_in_sports.jpg,1800,1205,2169000,236377,230.83,.22,content/posts/ai-in-sports-is-redefining-the-game/business_uses_of__ai_in_sports.jpg
imb_app.jpg,1920,1080,2073600,260890,254.77,.24,content/posts/ai-in-sports-is-redefining-the-game/imb_app.jpg
ai_in_sports_socials.jpg,1200,628,753600,164324,160.47,.15,content/posts/ai-in-sports-is-redefining-the-game/ai_in_sports_socials.jpg
how_ai_is_used_in_sports.jpg,1800,1151,2071800,301244,294.18,.28,content/posts/ai-in-sports-is-redefining-the-game/how_ai_is_used_in_sports.jpg
Infographic_healthcare_app_cost.png,750,1102,826500,103135,100.71,.09,content/posts/how-much-does-it-cost-to-develop-an-app-for-healthcare/Infographic_healthcare_app_cost.png
Cost-to-build-a-healthcare-app.jpg,1200,680,816000,292831,285.96,.27,content/posts/how-much-does-it-cost-to-develop-an-app-for-healthcare/Cost-to-build-a-healthcare-app.jpg
lean_business_plan_template.png,834,1199,999966,19509,19.05,.01,content/posts/saas-business-plan-guide/lean_business_plan_template.png
saas-examples.jpg,800,640,512000,47435,46.32,.04,content/posts/saas-business-plan-guide/saas-examples.jpg
10x-rule.png,872,992,865024,28943,28.26,.02,content/posts/saas-business-plan-guide/10x-rule.png
traditional_business_plan_template.png,834,1199,999966,13638,13.31,.01,content/posts/saas-business-plan-guide/traditional_business_plan_template.png
cloud-based-saas.jpg,1892,832,1574144,209160,204.25,.19,content/posts/saas-business-plan-guide/cloud-based-saas.jpg
GitHub_stats.jpg,930,434,403620,90359,88.24,.08,content/posts/top-javascript-frameworks/GitHub_stats.jpg
top-5-js-frameworks.jpg,1200,711,853200,692967,676.72,.66,content/posts/top-javascript-frameworks/top-5-js-frameworks.jpg
Infogr_top-5_js_frameworks.jpg,1000,2665,2665000,459799,449.02,.43,content/posts/top-javascript-frameworks/Infogr_top-5_js_frameworks.jpg
Infogr_top-js_frameworks_view.jpg,1200,630,756000,269199,262.88,.25,content/posts/top-javascript-frameworks/Infogr_top-js_frameworks_view.jpg
retail_automation_socials.jpg,1200,628,753600,186792,182.41,.17,content/posts/name-how-to-boost-your-business-growth-with-retail-automation/retail_automation_socials.jpg
retail_automation.jpg,1200,628,753600,201249,196.53,.19,content/posts/name-how-to-boost-your-business-growth-with-retail-automation/retail_automation.jpg
mercadona.jpg,1000,563,563000,167922,163.98,.16,content/posts/name-how-to-boost-your-business-growth-with-retail-automation/mercadona.jpg
retail_automation_market_size.jpg,1069,632,675608,94133,91.92,.08,content/posts/name-how-to-boost-your-business-growth-with-retail-automation/retail_automation_market_size.jpg
7_eleven.jpg,711,400,284400,110283,107.69,.10,content/posts/name-how-to-boost-your-business-growth-with-retail-automation/7_eleven.jpg
technologies_used_in_retail_automation.jpg,1800,1191,2143800,298115,291.12,.28,content/posts/name-how-to-boost-your-business-growth-with-retail-automation/technologies_used_in_retail_automation.jpg
amazon_fresh.jpg,1000,563,563000,130426,127.36,.12,content/posts/name-how-to-boost-your-business-growth-with-retail-automation/amazon_fresh.jpg
trends__in_retail_automation.jpg,1800,1370,2466000,267451,261.18,.25,content/posts/name-how-to-boost-your-business-growth-with-retail-automation/trends__in_retail_automation.jpg
Braning.jpg,1000,604,604000,321651,314.11,.30,content/posts/objectives-of-business-signages-and-how-to-design-them/Braning.jpg
go-vs-python.jpg,1800,1089,1960200,122644,119.76,.11,content/posts/golang-performance-why-is-go’s-popularity-growing/go-vs-python.jpg
golang-performance-socials.jpg,1200,628,753600,227485,222.15,.21,content/posts/golang-performance-why-is-go’s-popularity-growing/golang-performance-socials.jpg
go-vs-c-.jpg,1800,1089,1960200,132622,129.51,.12,content/posts/golang-performance-why-is-go’s-popularity-growing/go-vs-c-.jpg
i-write-the-following-in-go.jpg,1400,1126,1576400,154256,150.64,.14,content/posts/golang-performance-why-is-go’s-popularity-growing/i-write-the-following-in-go.jpg
key-benefits-of-golang.jpg,1800,1094,1969200,130080,127.03,.12,content/posts/golang-performance-why-is-go’s-popularity-growing/key-benefits-of-golang.jpg
go-tiobe.jpg,900,690,621000,56922,55.58,.05,content/posts/golang-performance-why-is-go’s-popularity-growing/go-tiobe.jpg
go-vs-php.jpg,1800,1089,1960200,129259,126.22,.12,content/posts/golang-performance-why-is-go’s-popularity-growing/go-vs-php.jpg
go-vs-java.jpg,1800,1914,3445200,291446,284.61,.27,content/posts/golang-performance-why-is-go’s-popularity-growing/go-vs-java.jpg
go-vs-c.jpg,1800,1089,1960200,122131,119.26,.11,content/posts/golang-performance-why-is-go’s-popularity-growing/go-vs-c.jpg
golang-performance.jpg,1200,628,753600,247129,241.33,.23,content/posts/golang-performance-why-is-go’s-popularity-growing/golang-performance.jpg
school_hallway.jpg,1800,1012,1821600,244273,238.54,.23,content/posts/how-to-create-school-management-software/school_hallway.jpg
bright_school_room.jpg,1800,1013,1823400,486108,474.71,.46,content/posts/how-to-create-school-management-software/bright_school_room.jpg
school_management.jpg,1200,628,753600,97811,95.51,.09,content/posts/how-to-create-school-management-software/school_management.jpg
school_management_socials.jpg,1200,628,753600,118278,115.50,.11,content/posts/how-to-create-school-management-software/school_management_socials.jpg
planapp.jpg,2000,1200,2400000,351919,343.67,.33,content/posts/how-to-create-a-solid-business-plan-for-a-mobile-app-startup/planapp.jpg
high-angle-shot-woman-hands-typing-keyboard-focused-female-student-working-her-homework-computer-making-notes-waiting-important-call-from-boss-glancing-smartphone_1_.jpg,1500,1000,1500000,701098,684.66,.66,content/posts/how-to-create-a-solid-business-plan-for-a-mobile-app-startup/high-angle-shot-woman-hands-typing-keyboard-focused-female-student-working-her-homework-computer-making-notes-waiting-important-call-from-boss-glancing-smartphone_1_.jpg
businessplan.jpg,1500,1000,1500000,149646,146.13,.14,content/posts/how-to-create-a-solid-business-plan-for-a-mobile-app-startup/businessplan.jpg
top-view-it-developers-discussing-with-point-website-coding-system-infobahn.jpg,7952,5304,42177408,12503932,12210.87,11.92,content/posts/php-and-golang-pros-and-cons-for-your-project/top-view-it-developers-discussing-with-point-website-coding-system-infobahn.jpg
php-go_-popular-web-apps.png,3600,2367,8521200,230494,225.09,.21,content/posts/php-and-golang-pros-and-cons-for-your-project/php-go_-popular-web-apps.png
edtech-market-forecast.png,2400,2298,5515200,101580,99.19,.09,content/posts/big-data-in-education/edtech-market-forecast.png
Big-data.jpg,1200,827,992400,292806,285.94,.27,content/posts/big-data-in-education/Big-data.jpg
Data-safety.jpg,1200,728,873600,624361,609.72,.59,content/posts/big-data-in-education/Data-safety.jpg
Learning-programs.jpg,1200,748,897600,199979,195.29,.19,content/posts/big-data-in-education/Learning-programs.jpg
edtech-market-forecast-1-.png,2400,1876,4502400,158944,155.21,.15,content/posts/big-data-in-education/edtech-market-forecast-1-.png
Education.jpg,1200,757,908400,198466,193.81,.18,content/posts/big-data-in-education/Education.jpg
Digital-medicine.jpg,1200,675,810000,644697,629.58,.61,content/posts/data-strategy-for-digital-transformation-in-the-medical-industry/Digital-medicine.jpg
droplet-ip-address.png,1058,343,362894,34413,33.60,.03,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/droplet-ip-address.png
Settings.png,1063,163,173269,25211,24.62,.02,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/Settings.png
Destroy-droplet.png,1029,601,618429,59005,57.62,.05,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/Destroy-droplet.png
DigitalOcean-settings.png,1066,469,499954,97739,95.44,.09,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/DigitalOcean-settings.png
Droplet-snapshot.png,1058,591,625278,61971,60.51,.05,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/Droplet-snapshot.png
Digitalocean-droplets.png,1076,348,374448,66629,65.06,.06,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/Digitalocean-droplets.png
Add-your-ssh-keys.png,1019,464,472816,51140,49.94,.04,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/Add-your-ssh-keys.png
Choose-a-size.png,1055,535,564425,67755,66.16,.06,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/Choose-a-size.png
digital-ocean-dokku.jpeg,800,600,480000,56170,54.85,.05,content/posts/it-duel-2017-implementation-part2-digital-ocean-droplets-and-dokku-setup/digital-ocean-dokku.jpeg
